work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2024,Senior-level/Expert,FT,Data Architect,157500,US,0,US,M
2024,Senior-level/Expert,FT,Data Architect,113500,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,190000,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,144000,US,0,US,M
2024,Mid-level/Intermediate,FT,Research Engineer,157679,US,0,US,M
2024,Mid-level/Intermediate,FT,Research Engineer,91431,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Engineer,138000,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Engineer,86000,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Scientist,165025,US,100,US,M
2024,Mid-level/Intermediate,FT,Data Scientist,143500,US,100,US,M
2024,Senior-level/Expert,FT,Machine Learning Scientist,150000,US,100,US,M
2024,Senior-level/Expert,FT,Machine Learning Scientist,60000,US,100,US,M
2024,Mid-level/Intermediate,FT,Applied Scientist,222200,US,0,US,L
2024,Mid-level/Intermediate,FT,Applied Scientist,136000,US,0,US,L
2024,Senior-level/Expert,FT,Data Engineer,170000,US,0,US,M
2024,Senior-level/Expert,FT,Data Engineer,130000,US,0,US,M
2024,Senior-level/Expert,FT,Research Engineer,293000,US,0,US,M
2024,Senior-level/Expert,FT,Research Engineer,157000,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,243300,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,131500,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,297000,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,138000,US,0,US,M
2024,Entry-level/Junior,FT,Data Scientist,208800,US,0,US,M
2024,Entry-level/Junior,FT,Data Scientist,98300,US,0,US,M
2024,Senior-level/Expert,FT,Data Architect,304000,US,0,US,M
2024,Senior-level/Expert,FT,Data Architect,190000,US,0,US,M
2024,Mid-level/Intermediate,FT,Machine Learning Engineer,243300,US,0,US,M
2024,Mid-level/Intermediate,FT,Machine Learning Engineer,131500,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Scientist,140000,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Scientist,120000,US,0,US,M
2024,Entry-level/Junior,FT,Data Analyst,150000,US,0,US,M
2024,Entry-level/Junior,FT,Data Analyst,100000,US,0,US,M
2024,Senior-level/Expert,FT,Data Engineer,75000,US,100,US,M
2024,Senior-level/Expert,FT,Data Engineer,75000,US,100,US,M
2024,Mid-level/Intermediate,FT,Data Analyst,147896,US,100,US,M
2024,Mid-level/Intermediate,FT,Data Analyst,128606,US,100,US,M
2024,Entry-level/Junior,FT,Data Analyst,85420,US,0,US,M
2024,Entry-level/Junior,FT,Data Analyst,70000,US,0,US,M
2024,Entry-level/Junior,FT,Data Analyst,170000,US,100,US,M
2024,Entry-level/Junior,FT,Data Analyst,150000,US,100,US,M
2024,Senior-level/Expert,FT,Data Scientist,297000,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,138000,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,200000,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,170000,US,0,US,M
2024,Senior-level/Expert,FT,AI Engineer,284360,US,100,US,M
2024,Senior-level/Expert,FT,AI Engineer,181990,US,100,US,M
2024,Senior-level/Expert,FT,Data Engineer,282500,US,0,US,M
2024,Senior-level/Expert,FT,Data Engineer,188000,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,236160,US,100,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,159408,US,100,US,M
2024,Mid-level/Intermediate,FT,Machine Learning Engineer,220000,US,0,US,M
2024,Mid-level/Intermediate,FT,Machine Learning Engineer,186000,US,0,US,M
2024,Mid-level/Intermediate,FT,Research Scientist,145000,US,0,US,M
2024,Mid-level/Intermediate,FT,Research Scientist,103000,US,0,US,M
2024,Senior-level/Expert,FT,Business Intelligence,190000,US,0,US,M
2024,Senior-level/Expert,FT,Business Intelligence,190000,US,0,US,M
2024,Entry-level/Junior,FT,Data Analyst,68750,GB,0,GB,M
2024,Entry-level/Junior,FT,Data Analyst,50000,GB,0,GB,M
2024,Senior-level/Expert,FT,Business Intelligence Analyst,120000,US,0,US,M
2024,Senior-level/Expert,FT,Business Intelligence Analyst,90000,US,0,US,M
2024,Senior-level/Expert,FT,Business Intelligence Lead,112500,GB,0,GB,M
2024,Senior-level/Expert,FT,Business Intelligence Lead,93750,GB,0,GB,M
2024,Mid-level/Intermediate,FT,Data Quality Engineer,241500,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Quality Engineer,132300,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,145000,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,95000,US,0,US,M
2024,Mid-level/Intermediate,FT,Research Scientist,250000,US,0,US,M
2024,Mid-level/Intermediate,FT,Research Scientist,190000,US,0,US,M
2024,Mid-level/Intermediate,FT,Business Intelligence Analyst,163000,US,0,US,M
2024,Mid-level/Intermediate,FT,Business Intelligence Analyst,111000,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Engineer,115000,US,100,US,M
2024,Mid-level/Intermediate,FT,Data Engineer,98000,US,100,US,M
2024,Mid-level/Intermediate,FT,Data Scientist,119200,US,100,US,M
2024,Mid-level/Intermediate,FT,Data Scientist,86600,US,100,US,M
2024,Senior-level/Expert,FT,Data Analyst,84857,GB,0,GB,M
2024,Senior-level/Expert,FT,Data Analyst,72730,GB,0,GB,M
2024,Mid-level/Intermediate,FT,Data Engineer,137000,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Engineer,60400,US,0,US,M
2024,Mid-level/Intermediate,FT,Business Intelligence Analyst,91000,US,0,US,M
2024,Mid-level/Intermediate,FT,Business Intelligence Analyst,77400,US,0,US,M
2024,Entry-level/Junior,FT,Data Analyst,105000,US,0,US,M
2024,Entry-level/Junior,FT,Data Analyst,74000,US,0,US,M
2024,Executive-level/Director,FT,Data Integration Engineer,134000,US,0,US,M
2024,Executive-level/Director,FT,Data Integration Engineer,110000,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,223500,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,94200,US,0,US,M
2024,Senior-level/Expert,FT,Data Engineer,195903,US,100,US,M
2024,Senior-level/Expert,FT,Data Engineer,160284,US,100,US,M
2024,Mid-level/Intermediate,FT,Data Scientist,172000,DE,0,DE,M
2024,Mid-level/Intermediate,FT,Data Scientist,75600,DE,0,DE,M
2024,Senior-level/Expert,FT,Business Intelligence Analyst,94763,US,100,US,M
2024,Senior-level/Expert,FT,Business Intelligence Analyst,67750,US,100,US,M
2024,Mid-level/Intermediate,FT,Data Engineer,109000,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Engineer,62000,US,0,US,M
2024,Senior-level/Expert,FT,Data Engineer,200000,US,0,US,M
2024,Senior-level/Expert,FT,Data Engineer,147000,US,0,US,M
2024,Senior-level/Expert,FT,Data Engineer,134000,US,0,US,M
2024,Senior-level/Expert,FT,Data Engineer,79000,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Analyst,96800,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Analyst,60600,US,0,US,M
2024,Senior-level/Expert,FT,Data Analyst,155000,US,0,US,M
2024,Senior-level/Expert,FT,Data Analyst,120000,US,0,US,M
2024,Senior-level/Expert,FT,Data Architect,198000,US,100,US,M
2024,Senior-level/Expert,FT,Data Architect,94000,US,100,US,M
2024,Senior-level/Expert,FT,Research Engineer,240000,US,0,US,M
2024,Senior-level/Expert,FT,Research Engineer,133000,US,0,US,M
2024,Mid-level/Intermediate,FT,Machine Learning Engineer,243300,US,0,US,M
2024,Mid-level/Intermediate,FT,Machine Learning Engineer,131500,US,0,US,M
2024,Senior-level/Expert,FT,Data Analyst,140000,US,0,US,M
2024,Senior-level/Expert,FT,Data Analyst,90000,US,0,US,M
2024,Senior-level/Expert,FT,Data Analyst,192500,US,100,US,M
2024,Senior-level/Expert,FT,Data Analyst,122500,US,100,US,M
2024,Senior-level/Expert,FT,Data Scientist,180000,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,144000,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,205000,US,100,US,M
2024,Senior-level/Expert,FT,Data Scientist,175000,US,100,US,M
2024,Entry-level/Junior,FT,Data Analyst,98000,US,0,US,M
2024,Entry-level/Junior,FT,Data Analyst,56000,US,0,US,M
2024,Senior-level/Expert,FT,Cloud Database Engineer,245000,US,0,US,M
2024,Senior-level/Expert,FT,Cloud Database Engineer,220500,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Analyst,96800,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Analyst,60600,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,190000,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,100000,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,200000,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,200000,US,0,US,M
2024,Mid-level/Intermediate,FT,Research Scientist,345000,US,0,US,M
2024,Mid-level/Intermediate,FT,Research Scientist,160000,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,294000,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,144500,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Engineer,185000,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Engineer,168854,US,0,US,M
2024,Senior-level/Expert,FT,Data Analyst,149000,US,100,US,M
2024,Senior-level/Expert,FT,Data Analyst,132000,US,100,US,M
2024,Senior-level/Expert,FT,Research Scientist,252000,US,0,US,M
2024,Senior-level/Expert,FT,Research Scientist,168000,US,0,US,M
2024,Mid-level/Intermediate,FT,Research Scientist,173000,US,0,US,M
2024,Mid-level/Intermediate,FT,Research Scientist,117000,US,0,US,M
2024,Senior-level/Expert,FT,Data Developer,210000,US,0,US,M
2024,Senior-level/Expert,FT,Data Developer,200000,US,0,US,M
2024,Senior-level/Expert,FT,Data Engineer,179000,US,0,US,M
2024,Senior-level/Expert,FT,Data Engineer,138000,US,0,US,M
2024,Entry-level/Junior,FT,Business Intelligence Analyst,95000,US,0,US,M
2024,Entry-level/Junior,FT,Business Intelligence Analyst,85000,US,0,US,M
2024,Entry-level/Junior,FT,Data Analyst,149500,US,100,US,M
2024,Entry-level/Junior,FT,Data Analyst,127075,US,100,US,M
2024,Senior-level/Expert,FT,Applied Scientist,260000,US,0,US,L
2024,Senior-level/Expert,FT,Applied Scientist,136000,US,0,US,L
2024,Senior-level/Expert,FT,Machine Learning Engineer,209000,US,100,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,188000,US,100,US,M
2024,Mid-level/Intermediate,FT,BI Developer,128000,US,0,US,M
2024,Mid-level/Intermediate,FT,BI Developer,81500,US,0,US,M
2024,Senior-level/Expert,FT,AI Engineer,187000,US,0,US,M
2024,Senior-level/Expert,FT,AI Engineer,108000,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,230000,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,135000,US,0,US,M
2024,Senior-level/Expert,FT,Analytics Engineer,135000,US,0,US,M
2024,Senior-level/Expert,FT,Analytics Engineer,120000,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,213000,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,120700,US,0,US,M
2024,Senior-level/Expert,FT,Analytics Engineer,210000,US,0,US,M
2024,Senior-level/Expert,FT,Analytics Engineer,140000,US,0,US,M
2024,Executive-level/Director,FT,Data Scientist,220000,US,0,US,M
2024,Executive-level/Director,FT,Data Scientist,185000,US,0,US,M
2024,Mid-level/Intermediate,FT,Research Analyst,145000,US,0,US,M
2024,Mid-level/Intermediate,FT,Research Analyst,75000,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,331640,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,267720,US,0,US,M
2024,Senior-level/Expert,FT,Research Scientist,207575,US,0,US,M
2024,Senior-level/Expert,FT,Research Scientist,138225,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Scientist,212800,US,0,US,L
2024,Mid-level/Intermediate,FT,Data Scientist,111600,US,0,US,L
2024,Senior-level/Expert,FT,Data Engineer,161500,US,0,US,M
2024,Senior-level/Expert,FT,Data Engineer,138200,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Visualization Developer,95000,US,100,US,M
2024,Mid-level/Intermediate,FT,Data Visualization Developer,65000,US,100,US,M
2024,Mid-level/Intermediate,FT,Machine Learning Engineer,219600,US,0,US,M
2024,Mid-level/Intermediate,FT,Machine Learning Engineer,125500,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,210000,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,152000,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,164250,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,120000,US,0,US,M
2024,Senior-level/Expert,FT,Data Manager,120000,US,100,US,M
2024,Senior-level/Expert,FT,Data Manager,80000,US,100,US,M
2024,Senior-level/Expert,FT,Business Intelligence Analyst,119892,CA,0,CA,M
2024,Senior-level/Expert,FT,Business Intelligence Analyst,93752,CA,0,CA,M
2024,Senior-level/Expert,FT,Machine Learning Scientist,250000,US,100,US,M
2024,Senior-level/Expert,FT,Machine Learning Scientist,125000,US,100,US,M
2024,Mid-level/Intermediate,FT,Data Integration Specialist,105000,US,100,US,M
2024,Mid-level/Intermediate,FT,Data Integration Specialist,80000,US,100,US,M
2024,Mid-level/Intermediate,FT,Data Scientist,172000,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Scientist,75600,US,0,US,M
2024,Senior-level/Expert,FT,Data Modeler,234000,US,0,US,M
2024,Senior-level/Expert,FT,Data Modeler,146000,US,0,US,M
2024,Mid-level/Intermediate,FT,Research Scientist,287500,US,0,US,M
2024,Mid-level/Intermediate,FT,Research Scientist,160000,US,0,US,M
2024,Senior-level/Expert,FT,Data Analyst,93918,US,0,US,M
2024,Senior-level/Expert,FT,Data Analyst,51962,US,0,US,M
2024,Executive-level/Director,FT,Business Intelligence,306705,US,0,US,M
2024,Executive-level/Director,FT,Business Intelligence,140890,US,0,US,M
2024,Mid-level/Intermediate,FT,Business Intelligence Analyst,152894,US,100,US,M
2024,Mid-level/Intermediate,FT,Business Intelligence Analyst,138995,US,100,US,M
2024,Senior-level/Expert,FT,Research Scientist,90000,US,0,US,M
2024,Senior-level/Expert,FT,Research Scientist,76915,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,256500,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,138900,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Engineer,205600,US,0,US,L
2024,Mid-level/Intermediate,FT,Data Engineer,105700,US,0,US,L
2024,Mid-level/Intermediate,FT,Data Manager,113000,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Manager,81500,US,0,US,M
2024,Senior-level/Expert,FT,Data Engineer,110400,US,0,US,M
2024,Senior-level/Expert,FT,Data Engineer,87900,US,0,US,M
2024,Senior-level/Expert,FT,Data Engineer,167500,US,0,US,M
2024,Senior-level/Expert,FT,Data Engineer,106500,US,0,US,M
2024,Senior-level/Expert,FT,Applied Scientist,180000,CA,0,CA,M
2024,Senior-level/Expert,FT,Applied Scientist,120000,CA,0,CA,M
2024,Entry-level/Junior,FT,Business Intelligence,75000,US,0,US,M
2024,Entry-level/Junior,FT,Business Intelligence,60000,US,0,US,M
2024,Entry-level/Junior,FT,Data Analyst,115000,US,0,US,M
2024,Entry-level/Junior,FT,Data Analyst,85000,US,0,US,M
2024,Mid-level/Intermediate,FT,Analytics Engineer,140000,US,0,US,M
2024,Mid-level/Intermediate,FT,Analytics Engineer,110000,US,0,US,M
2024,Senior-level/Expert,FT,Applied Scientist,260000,US,0,US,L
2024,Senior-level/Expert,FT,Applied Scientist,136000,US,0,US,L
2024,Senior-level/Expert,FT,Machine Learning Engineer,300200,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,170700,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,123300,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,104800,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,220800,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,124800,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,220800,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,124800,US,0,US,M
2024,Mid-level/Intermediate,FT,Applied Scientist,222200,US,0,US,L
2024,Mid-level/Intermediate,FT,Applied Scientist,136000,US,0,US,L
2024,Mid-level/Intermediate,FT,Data Engineer,144000,US,100,US,M
2024,Mid-level/Intermediate,FT,Data Engineer,115000,US,100,US,M
2024,Executive-level/Director,FT,Data Engineer,220000,US,100,US,M
2024,Executive-level/Director,FT,Data Engineer,176000,US,100,US,M
2024,Mid-level/Intermediate,FT,Applied Scientist,256500,US,0,US,M
2024,Mid-level/Intermediate,FT,Applied Scientist,138900,US,0,US,M
2024,Senior-level/Expert,FT,Data Analyst,54000,RS,100,RS,M
2024,Senior-level/Expert,FT,Data Analyst,48000,RS,100,RS,M
2024,Mid-level/Intermediate,FT,Data Scientist,212800,US,0,US,L
2024,Mid-level/Intermediate,FT,Data Scientist,111600,US,0,US,L
2024,Entry-level/Junior,FT,Data Analyst,203280,US,0,US,M
2024,Entry-level/Junior,FT,Data Analyst,166549,US,0,US,M
2024,Entry-level/Junior,FT,Data Analyst,100000,US,0,US,M
2024,Entry-level/Junior,FT,Data Analyst,80000,US,0,US,M
2024,Entry-level/Junior,FT,Data Analyst,118000,US,0,US,M
2024,Entry-level/Junior,FT,Data Analyst,67000,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Engineer,162500,US,100,US,M
2024,Mid-level/Intermediate,FT,Data Engineer,120000,US,100,US,M
2024,Mid-level/Intermediate,FT,Data Engineer,66666,PT,100,PT,M
2024,Mid-level/Intermediate,FT,Data Engineer,50000,PT,100,PT,M
2024,Mid-level/Intermediate,FT,Data Engineer,74250,AR,100,AR,M
2024,Mid-level/Intermediate,FT,Data Engineer,70000,AR,100,AR,M
2024,Mid-level/Intermediate,FT,Data Engineer,256500,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Engineer,170700,US,0,US,M
2024,Entry-level/Junior,FT,Research Analyst,80000,US,0,US,M
2024,Entry-level/Junior,FT,Research Analyst,70000,US,0,US,M
2024,Mid-level/Intermediate,FT,Robotics Engineer,208300,US,0,US,M
2024,Mid-level/Intermediate,FT,Robotics Engineer,138900,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Analyst,126500,US,100,US,M
2024,Mid-level/Intermediate,FT,Data Analyst,73600,US,100,US,M
2024,Mid-level/Intermediate,FT,Research Engineer,256500,US,0,US,M
2024,Mid-level/Intermediate,FT,Research Engineer,138900,US,0,US,M
2024,Senior-level/Expert,FT,Research Engineer,208000,US,0,US,M
2024,Senior-level/Expert,FT,Research Engineer,146994,US,0,US,M
2024,Entry-level/Junior,FT,Data Analyst,122000,US,0,US,M
2024,Entry-level/Junior,FT,Data Analyst,94000,US,0,US,M
2024,Senior-level/Expert,FT,Robotics Engineer,256500,US,0,US,M
2024,Senior-level/Expert,FT,Robotics Engineer,138900,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Scientist,500000,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Scientist,150000,US,0,US,M
2024,Senior-level/Expert,FT,Data Analyst,120000,US,100,US,M
2024,Senior-level/Expert,FT,Data Analyst,110000,US,100,US,M
2024,Mid-level/Intermediate,FT,Research Scientist,251000,US,0,US,M
2024,Mid-level/Intermediate,FT,Research Scientist,177000,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,66666,US,50,GR,L
2024,Mid-level/Intermediate,FT,AI Engineer,125000,IN,100,IN,S
2024,Senior-level/Expert,FT,Data Scientist,196900,US,100,US,M
2024,Senior-level/Expert,FT,Data Scientist,175059,US,100,US,M
2024,Senior-level/Expert,FT,Data Engineer,235400,US,0,US,M
2024,Senior-level/Expert,FT,Data Engineer,216466,US,0,US,M
2024,Senior-level/Expert,FT,Data Engineer,235400,US,0,US,M
2024,Senior-level/Expert,FT,Data Engineer,211164,US,0,US,M
2024,Senior-level/Expert,FT,Business Intelligence Analyst,187000,US,100,US,M
2024,Senior-level/Expert,FT,Business Intelligence Analyst,117000,US,100,US,M
2024,Senior-level/Expert,FT,Data Scientist,235400,US,100,US,M
2024,Senior-level/Expert,FT,Data Scientist,199234,US,100,US,M
2024,Senior-level/Expert,FT,Data Analyst,150416,NZ,0,NZ,M
2024,Senior-level/Expert,FT,Data Analyst,120870,NZ,0,NZ,M
2024,Senior-level/Expert,FT,Data Scientist,235400,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,209720,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,284900,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,161700,US,0,US,M
2024,Senior-level/Expert,FT,Business Intelligence Lead,78750,US,0,US,M
2024,Senior-level/Expert,FT,Business Intelligence Lead,62500,US,0,US,M
2024,Senior-level/Expert,FT,Research Engineer,300200,US,0,US,M
2024,Senior-level/Expert,FT,Research Engineer,199800,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,213000,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,120700,US,0,US,M
2024,Mid-level/Intermediate,FT,Machine Learning Engineer,256500,US,0,US,M
2024,Mid-level/Intermediate,FT,Machine Learning Engineer,138900,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,226500,US,100,US,M
2024,Senior-level/Expert,FT,Data Scientist,110900,US,100,US,M
2024,Senior-level/Expert,FT,Research Scientist,720000,US,0,US,M
2024,Senior-level/Expert,FT,Research Scientist,100000,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,257600,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,146000,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,311900,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,207900,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,172500,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,132000,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Specialist,66300,US,100,US,M
2024,Mid-level/Intermediate,FT,Data Specialist,37500,US,100,US,M
2024,Entry-level/Junior,FT,Business Intelligence Analyst,115000,CA,100,CA,M
2024,Entry-level/Junior,FT,Business Intelligence Analyst,75000,CA,100,CA,M
2024,Mid-level/Intermediate,FT,Data Engineer,325270,US,100,US,M
2024,Mid-level/Intermediate,FT,Data Engineer,299003,US,100,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,210000,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,146900,US,0,US,M
2024,Mid-level/Intermediate,FT,Machine Learning Engineer,223600,US,0,US,L
2024,Mid-level/Intermediate,FT,Machine Learning Engineer,115000,US,0,US,L
2024,Mid-level/Intermediate,FT,AI Software Engineer,250200,US,0,US,M
2024,Mid-level/Intermediate,FT,AI Software Engineer,117200,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Engineer,81250,GB,0,GB,M
2024,Mid-level/Intermediate,FT,Data Engineer,56250,GB,0,GB,M
2024,Mid-level/Intermediate,FT,Machine Learning Engineer,250000,US,0,US,M
2024,Mid-level/Intermediate,FT,Machine Learning Engineer,160000,US,0,US,M
2024,Senior-level/Expert,FT,Data Analyst,145000,US,0,US,M
2024,Senior-level/Expert,FT,Data Analyst,80000,US,0,US,M
2024,Mid-level/Intermediate,FT,Research Scientist,173000,US,0,US,M
2024,Mid-level/Intermediate,FT,Research Scientist,117000,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Manager,128000,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Manager,81500,US,0,US,M
2024,Senior-level/Expert,FT,Applied Scientist,212800,US,0,US,L
2024,Senior-level/Expert,FT,Applied Scientist,115100,US,0,US,L
2024,Senior-level/Expert,FT,Machine Learning Engineer,210000,US,100,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,146000,US,100,US,M
2024,Senior-level/Expert,FT,Data Analyst,93918,US,0,US,M
2024,Senior-level/Expert,FT,Data Analyst,51962,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Manager,72500,GB,100,GB,M
2024,Mid-level/Intermediate,FT,Data Manager,60000,GB,100,GB,M
2024,Mid-level/Intermediate,FT,Research Engineer,208000,US,0,US,M
2024,Mid-level/Intermediate,FT,Research Engineer,146994,US,0,US,M
2024,Senior-level/Expert,FT,Business Intelligence Engineer,202800,US,0,US,L
2024,Senior-level/Expert,FT,Business Intelligence Engineer,104300,US,0,US,L
2024,Mid-level/Intermediate,FT,Machine Learning Engineer,256500,US,0,US,M
2024,Mid-level/Intermediate,FT,Machine Learning Engineer,138900,US,0,US,M
2024,Mid-level/Intermediate,FT,Applied Scientist,222200,US,0,US,L
2024,Mid-level/Intermediate,FT,Applied Scientist,136000,US,0,US,L
2024,Mid-level/Intermediate,FT,Research Scientist,200000,US,0,US,M
2024,Mid-level/Intermediate,FT,Research Scientist,136000,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,240240,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,213876,US,0,US,M
2024,Mid-level/Intermediate,FT,Research Engineer,208000,US,0,US,M
2024,Mid-level/Intermediate,FT,Research Engineer,146994,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,210000,CA,0,CA,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,160000,CA,0,CA,M
2024,Senior-level/Expert,FT,Data Scientist,100000,US,100,US,M
2024,Senior-level/Expert,FT,Data Scientist,100000,US,100,US,M
2024,Senior-level/Expert,FT,Research Scientist,240240,US,0,US,M
2024,Senior-level/Expert,FT,Research Scientist,203350,US,0,US,M
2024,Mid-level/Intermediate,FT,AI Engineer,250000,US,0,US,M
2024,Mid-level/Intermediate,FT,AI Engineer,160000,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,324000,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,159000,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Scientist,223500,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Scientist,109100,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Scientist,179000,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Scientist,86000,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,238600,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,112000,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,165000,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,150000,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Analyst,176900,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Analyst,80900,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Scientist,280000,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Scientist,230000,US,0,US,M
2024,Mid-level/Intermediate,FT,Machine Learning Engineer,140000,US,100,US,M
2024,Mid-level/Intermediate,FT,Machine Learning Engineer,110000,US,100,US,M
2024,Mid-level/Intermediate,FT,Data Specialist,85000,US,100,US,M
2024,Mid-level/Intermediate,FT,Data Specialist,68500,US,100,US,M
2024,Senior-level/Expert,FT,Data Analyst,96600,US,0,US,M
2024,Senior-level/Expert,FT,Data Analyst,55200,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,220000,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,137500,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,250000,US,0,US,M
